data,hora,abertura,maximo,minimo,fechamento_atual,negocios,quantidade_papeis,<SPREAD>
2014/01/15,09:30:00,49980,50095,49970,50080,9450,2593,5
2014/01/15,09:45:00,50080,50175,50070,50155,13310,3647,5
2014/01/15,10:00:00,50160,50190,50110,50130,14710,4085,5
2014/01/15,10:15:00,50135,50155,49980,50025,24020,6701,5
2014/01/15,10:30:00,50030,50080,49965,49995,17940,5150,5
2014/01/15,10:45:00,49990,50030,49950,49995,15360,4055,5
2014/01/15,11:00:00,49995,50070,49980,50070,12370,3019,5
2014/01/15,11:15:00,50070,50130,50055,50115,14690,4150,5
2014/01/15,11:30:00,50105,50130,49985,50045,23170,5744,5
2014/01/15,11:45:00,50040,50110,50010,50105,12390,3231,5
2014/01/15,12:00:00,50105,50160,50070,50145,14920,3575,5
2014/01/15,12:15:00,50140,50175,50055,50110,16520,4222,5
2014/01/15,12:30:00,50110,50235,50100,50180,32040,8453,5
2014/01/15,12:45:00,50185,50200,50080,50130,21350,5430,5
2014/01/15,13:00:00,50135,50320,50115,50290,33670,9447,5
2014/01/15,13:15:00,50295,50395,50250,50270,29160,7978,5
2014/01/15,13:30:00,50270,50300,50215,50220,13280,3550,5
2014/01/15,13:45:00,50220,50255,50195,50230,11650,3192,5
2014/01/15,14:00:00,50220,50350,50215,50310,20540,5635,5
2014/01/15,14:15:00,50310,50330,50250,50280,11400,2818,5
2014/01/15,14:30:00,50280,50305,50150,50165,20560,5316,5
2014/01/15,14:45:00,50160,50220,50125,50210,14870,3891,5
2014/01/15,15:00:00,50210,50375,50205,50360,35520,9658,5
2014/01/15,15:15:00,50370,50495,50355,50445,36920,10584,5
2014/01/15,15:30:00,50445,50450,50370,50410,15160,4144,5
2014/01/15,15:45:00,50415,50450,50335,50355,17480,4910,5
2014/01/15,16:00:00,50355,50470,50340,50445,21250,5736,5
2014/01/15,16:15:00,50445,50490,50365,50400,16510,4774,5
2014/01/15,16:30:00,50400,50410,50300,50335,20100,5453,5
2014/01/15,16:45:00,50340,50370,50265,50325,22140,6418,5
2014/01/15,17:00:00,50320,50365,50275,50330,14740,3792,5
2014/01/15,17:15:00,50330,50355,50310,50315,6810,1733,5
2014/01/15,17:30:00,50315,50335,50280,50320,9110,2636,5
2014/01/15,17:45:00,50320,50325,50230,50230,7960,2885,5
2014/01/16,09:00:00,50140,50260,50080,50235,8990,2940,5
2014/01/16,09:15:00,50240,50470,50200,50445,17920,5470,5
2014/01/16,09:30:00,50445,50730,50430,50475,23570,6897,5
2014/01/16,09:45:00,50475,50560,50465,50540,6980,1805,5
2014/01/16,10:00:00,50530,50585,50410,50530,22070,6122,5
2014/01/16,10:15:00,50545,50625,50490,50615,16210,4106,5
2014/01/16,10:30:00,50615,50780,50565,50575,40250,10499,5
2014/01/16,10:45:00,50580,50620,50500,50535,19680,5459,5
2014/01/16,11:00:00,50535,50540,50355,50440,30910,8742,5
2014/01/16,11:15:00,50440,50490,50305,50375,19660,5375,5
2014/01/16,11:30:00,50375,50435,50325,50405,18080,5053,5
2014/01/16,11:45:00,50405,50425,50285,50325,20320,5186,5
2014/01/16,12:00:00,50325,50485,50315,50480,22860,5931,5
2014/01/16,12:15:00,50475,50585,50465,50515,22260,5877,5
2014/01/16,12:30:00,50520,50600,50360,50365,33730,8896,5
2014/01/16,12:45:00,50365,50425,50285,50325,24580,6908,5
2014/01/16,13:00:00,50325,50360,50250,50275,22740,5700,5
2014/01/16,13:15:00,50270,50305,50120,50175,30400,8301,5
2014/01/16,13:30:00,50175,50220,50050,50115,27640,7809,5
2014/01/16,13:45:00,50115,50130,50005,50095,24870,6763,5
2014/01/16,14:00:00,50090,50110,49950,49975,19640,5130,5
2014/01/16,14:15:00,49980,49985,49820,49955,28390,7917,5
2014/01/16,14:30:00,49955,50000,49910,49975,16580,4386,5
2014/01/16,14:45:00,49975,50045,49955,50035,16800,4698,5
2014/01/16,15:00:00,50030,50030,49915,49930,17860,4793,5
2014/01/16,15:15:00,49935,50040,49890,50025,16760,4749,5
2014/01/16,15:30:00,50020,50025,49935,50000,12080,3191,5
2014/01/16,15:45:00,50000,50010,49920,49930,7970,2078,5
2014/01/16,16:00:00,49930,49940,49835,49940,19740,5539,5
2014/01/16,16:15:00,49940,50070,49925,50050,23380,6542,5
2014/01/16,16:30:00,50050,50065,50005,50035,9620,2667,5
2014/01/16,16:45:00,50040,50040,49940,49950,20130,5097,5
2014/01/16,17:00:00,49950,49960,49855,49880,19550,5466,5
2014/01/16,17:15:00,49880,49910,49860,49875,7710,2026,5
2014/01/16,17:30:00,49880,49945,49865,49905,9140,2753,5
2014/01/16,17:45:00,49910,49920,49870,49900,5820,2310,5
2014/01/17,09:00:00,49990,50100,49970,50035,9200,2967,5
2014/01/17,09:15:00,50030,50120,50025,50065,6800,1902,5
2014/01/17,09:30:00,50055,50125,50055,50090,6490,1614,5
2014/01/17,09:45:00,50080,50145,50065,50115,6130,1502,5
2014/01/17,10:00:00,50110,50130,49720,49775,38800,10590,5
2014/01/17,10:15:00,49770,49785,49545,49660,34190,10404,5
2014/01/17,10:30:00,49655,49745,49555,49715,17610,4696,5
2014/01/17,10:45:00,49715,49725,49570,49595,12750,3713,5
2014/01/17,11:00:00,49600,49635,49470,49530,20160,5335,5
2014/01/17,11:15:00,49530,49705,49525,49625,17650,4822,5
2014/01/17,11:30:00,49630,49675,49570,49630,11060,3005,5
2014/01/17,11:45:00,49630,49675,49545,49665,14420,3833,5
2014/01/17,12:00:00,49670,49745,49635,49680,17520,4484,5
2014/01/17,12:15:00,49685,49700,49605,49690,16550,4133,5
2014/01/17,12:30:00,49690,49735,49625,49630,22510,5953,5
2014/01/17,12:45:00,49635,49645,49480,49505,29250,7400,5
2014/01/17,13:00:00,49500,49620,49450,49610,27300,7198,5
2014/01/17,13:15:00,49610,49660,49585,49595,14650,3791,5
2014/01/17,13:30:00,49600,49620,49485,49520,14270,3811,5
2014/01/17,13:45:00,49515,49555,49490,49535,7910,2126,5
2014/01/17,14:00:00,49540,49560,49460,49495,13260,3671,5
2014/01/17,14:15:00,49490,49560,49480,49535,11850,3249,5
2014/01/17,14:30:00,49535,49635,49515,49610,13450,4040,5
2014/01/17,14:45:00,49615,49675,49580,49580,10370,2997,5
2014/01/17,15:00:00,49580,49630,49550,49605,11320,2662,5
2014/01/17,15:15:00,49605,49730,49595,49675,17690,5593,5
2014/01/17,15:30:00,49675,49705,49615,49625,15600,4363,5
2014/01/17,15:45:00,49620,49625,49525,49555,13510,3800,5
2014/01/17,16:00:00,49555,49580,49480,49495,15910,4389,5
2014/01/17,16:15:00,49495,49525,49405,49430,27500,8004,5
2014/01/17,16:30:00,49435,49460,49375,49390,23650,7196,5
2014/01/17,16:45:00,49390,49440,49360,49400,15670,4995,5
2014/01/17,17:00:00,49395,49440,49375,49410,13460,3295,5
2014/01/17,17:15:00,49415,49440,49380,49395,9250,2834,5
2014/01/17,17:30:00,49395,49410,49380,49395,5890,1752,5
2014/01/17,17:45:00,49385,49400,49375,49380,6310,2693,5
2014/01/20,09:00:00,49400,49440,49180,49240,8820,2804,5
2014/01/20,09:15:00,49250,49250,49170,49190,3480,989,5
2014/01/20,09:30:00,49195,49265,49185,49220,3230,887,5
2014/01/20,09:45:00,49230,49280,49230,49260,1890,371,5
2014/01/20,10:00:00,49255,49345,49210,49315,11220,2940,5
2014/01/20,10:15:00,49320,49385,49235,49370,9410,2454,5
2014/01/20,10:30:00,49370,49470,49335,49415,10930,3041,5
2014/01/20,10:45:00,49415,49430,49285,49310,9770,2494,5
2014/01/20,11:00:00,49310,49430,49300,49365,7760,1868,5
2014/01/20,11:15:00,49360,49490,49335,49440,9800,2695,5
2014/01/20,11:30:00,49440,49485,49390,49425,6610,1642,5
2014/01/20,11:45:00,49425,49450,49385,49410,4630,1053,5
2014/01/20,12:00:00,49415,49465,49415,49430,3440,795,5
2014/01/20,12:15:00,49425,49470,49355,49380,7990,2278,5
2014/01/20,12:30:00,49380,49405,49305,49360,6880,1955,5
2014/01/20,12:45:00,49360,49395,49350,49390,3150,781,5
2014/01/20,13:00:00,49385,49405,49355,49365,3180,927,5
2014/01/20,13:15:00,49365,49390,49230,49285,8630,2868,5
2014/01/20,13:30:00,49275,49325,49265,49280,3850,1171,5
2014/01/20,13:45:00,49280,49290,49250,49265,2980,911,5
2014/01/20,14:00:00,49260,49285,49165,49180,8930,2737,5
2014/01/20,14:15:00,49190,49195,49120,49135,6050,1934,5
2014/01/20,14:30:00,49135,49195,49130,49160,4380,1571,5
2014/01/20,14:45:00,49160,49250,49150,49220,4830,1654,5
2014/01/20,15:00:00,49215,49240,49145,49150,4370,1399,5
2014/01/20,15:15:00,49150,49150,48985,49030,15170,4949,5
2014/01/20,15:30:00,49030,49065,48965,48990,6000,2054,5
2014/01/20,15:45:00,48990,49010,48955,48990,3540,1122,5
2014/01/20,16:00:00,48990,49040,48895,48915,8190,2610,5
2014/01/20,16:15:00,48910,48940,48860,48875,5880,2174,5
2014/01/20,16:30:00,48870,48950,48855,48910,5760,2509,5
2014/01/20,16:45:00,48920,48960,48905,48940,4100,1212,5
2014/01/20,17:00:00,48925,48935,48845,48870,4830,1899,5
2014/01/20,17:15:00,48870,48890,48860,48870,1980,807,5
2014/01/20,17:30:00,48865,48920,48860,48920,2140,966,5
2014/01/20,17:45:00,48910,48915,48870,48915,4010,2049,5
2014/01/21,09:00:00,49165,49260,49035,49090,14390,4250,5
2014/01/21,09:15:00,49100,49190,49095,49160,8500,1984,5
2014/01/21,09:30:00,49160,49160,49005,49035,10450,2940,5
2014/01/21,09:45:00,49035,49170,49025,49165,9780,2558,5
2014/01/21,10:00:00,49165,49215,49080,49150,16190,4120,5
2014/01/21,10:15:00,49155,49180,48780,48815,34430,9639,5
2014/01/21,10:30:00,48810,48890,48720,48740,31580,8757,5
2014/01/21,10:45:00,48735,48875,48715,48850,18790,5332,5
2014/01/21,11:00:00,48855,48945,48755,48910,22580,6334,5
2014/01/21,11:15:00,48910,48920,48830,48905,16530,4354,5
2014/01/21,11:30:00,48910,48975,48890,48950,15150,4249,5
2014/01/21,11:45:00,48950,49095,48950,49025,22590,6122,5
2014/01/21,12:00:00,49030,49085,49005,49070,12040,2924,5
2014/01/21,12:15:00,49075,49115,49015,49025,16450,4046,5
2014/01/21,12:30:00,49025,49280,49025,49265,51770,14614,5
2014/01/21,12:45:00,49260,49350,49210,49225,31940,8806,5
2014/01/21,13:00:00,49230,49240,49105,49120,23560,6801,5
2014/01/21,13:15:00,49115,49210,49060,49090,23560,6945,5
2014/01/21,13:30:00,49080,49215,49060,49200,19170,5054,5
2014/01/21,13:45:00,49200,49210,49065,49120,15180,3924,5
2014/01/21,14:00:00,49125,49125,48805,48815,40660,12307,5
2014/01/21,14:15:00,48825,48895,48770,48845,24890,7033,5
2014/01/21,14:30:00,48845,48945,48835,48860,18320,4948,5
2014/01/21,14:45:00,48865,48925,48760,48790,24960,7696,5
2014/01/21,15:00:00,48795,48810,48635,48665,29290,8442,5
2014/01/21,15:15:00,48670,48740,48665,48740,18170,4952,5
2014/01/21,15:30:00,48735,48760,48580,48630,26030,8238,5
2014/01/21,15:45:00,48635,48675,48605,48625,13250,4283,5
2014/01/21,16:00:00,48625,48690,48610,48680,14380,4878,5
2014/01/21,16:15:00,48685,48730,48655,48720,17160,5407,5
2014/01/21,16:30:00,48720,48745,48670,48730,13390,3700,5
2014/01/21,16:45:00,48730,48740,48675,48700,13800,4343,5
2014/01/21,17:00:00,48700,48730,48635,48645,15390,5095,5
2014/01/21,17:15:00,48645,48670,48610,48650,9380,3695,5
2014/01/21,17:30:00,48660,48715,48640,48715,6270,2076,5
2014/01/21,17:45:00,48710,48800,48695,48800,7490,2946,5
2014/01/22,09:00:00,48850,48965,48830,48925,12590,3427,5
2014/01/22,09:15:00,48910,48915,48810,48845,8490,2634,5
2014/01/22,09:30:00,48850,48940,48845,48890,7590,2021,5
2014/01/22,09:45:00,48890,49030,48885,48965,11370,2992,5
2014/01/22,10:00:00,48970,49000,48865,48930,17060,4988,5
2014/01/22,10:15:00,48925,48960,48830,48850,17410,5292,5
2014/01/22,10:30:00,48850,48900,48765,48850,23100,6662,5
2014/01/22,10:45:00,48845,48920,48775,48905,19070,5242,5
2014/01/22,11:00:00,48900,49090,48885,49085,29910,8077,5
2014/01/22,11:15:00,49090,49110,49030,49045,16020,4451,5
2014/01/22,11:30:00,49050,49105,49015,49105,13070,3490,5
2014/01/22,11:45:00,49100,49260,49095,49235,33050,9321,5
2014/01/22,12:00:00,49235,49285,49195,49205,22840,6548,5
2014/01/22,12:15:00,49205,49265,49145,49195,17190,4511,5
2014/01/22,12:30:00,49195,49275,49165,49200,27120,7826,5
2014/01/22,12:45:00,49200,49205,49145,49180,17600,4813,5
2014/01/22,13:00:00,49185,49320,49160,49165,27260,8022,5
2014/01/22,13:15:00,49160,49285,49115,49280,29130,8469,5
2014/01/22,13:30:00,49280,49375,49250,49345,29200,7627,5
2014/01/22,13:45:00,49345,49365,49230,49325,18340,5012,5
2014/01/22,14:00:00,49330,49360,49260,49260,18420,4955,5
2014/01/22,14:15:00,49265,49290,49205,49260,18340,5060,5
2014/01/22,14:30:00,49260,49300,49145,49215,26250,7712,5
2014/01/22,14:45:00,49215,49330,49210,49330,17370,4864,5
2014/01/22,15:00:00,49330,49445,49315,49420,33790,10330,5
2014/01/22,15:15:00,49425,49635,49420,49620,42590,12816,5
2014/01/22,15:30:00,49620,49660,49535,49555,28320,8142,5
2014/01/22,15:45:00,49555,49675,49515,49600,23470,6486,5
2014/01/22,16:00:00,49600,49695,49545,49585,24840,7604,5
2014/01/22,16:15:00,49585,49650,49570,49605,15130,4733,5
2014/01/22,16:30:00,49610,49620,49500,49540,20240,5684,5
2014/01/22,16:45:00,49540,49585,49465,49485,21630,6283,5
2014/01/22,17:00:00,49480,49505,49440,49480,14600,4292,5
2014/01/22,17:15:00,49475,49580,49465,49540,11420,3572,5
2014/01/22,17:30:00,49540,49565,49500,49525,8880,2553,5
2014/01/22,17:45:00,49525,49550,49475,49550,9360,3463,5
2014/01/23,09:00:00,49275,49405,49190,49245,16360,5277,5
2014/01/23,09:15:00,49245,49250,49160,49180,8920,2572,5
2014/01/23,09:30:00,49180,49245,49175,49190,5410,1335,5
2014/01/23,09:45:00,49185,49185,49060,49140,15950,4624,5
2014/01/23,10:00:00,49130,49270,49120,49255,24540,6813,5
2014/01/23,10:15:00,49265,49320,49230,49295,18350,5612,5
2014/01/23,10:30:00,49300,49430,49280,49345,29020,8088,5
2014/01/23,10:45:00,49350,49445,49265,49415,21250,5614,5
2014/01/23,11:00:00,49420,49535,49385,49440,29390,7988,5
2014/01/23,11:15:00,49440,49770,49420,49720,38130,10345,5
2014/01/23,11:30:00,49720,49805,49660,49705,27480,7604,5
2014/01/23,11:45:00,49700,49725,49575,49615,22370,6011,5
2014/01/23,12:00:00,49620,49730,49550,49715,26420,7018,5
2014/01/23,12:15:00,49715,49725,49630,49655,14380,3656,5
2014/01/23,12:30:00,49655,49690,49310,49335,58860,15522,5
2014/01/23,12:45:00,49325,49400,49185,49245,38530,11318,5
2014/01/23,13:00:00,49260,49370,49110,49130,37720,10125,5
2014/01/23,13:15:00,49125,49230,49045,49220,34890,10519,5
2014/01/23,13:30:00,49220,49240,49140,49180,17150,4731,5
2014/01/23,13:45:00,49175,49180,48900,48945,46490,13451,5
2014/01/23,14:00:00,48945,49020,48900,48970,20290,5373,5
2014/01/23,14:15:00,48965,49105,48950,49060,20340,5413,5
2014/01/23,14:30:00,49060,49070,48960,49060,21850,6188,5
2014/01/23,14:45:00,49065,49130,48930,48990,24460,7180,5
2014/01/23,15:00:00,48995,49030,48850,48920,27120,7862,5
2014/01/23,15:15:00,48920,48995,48880,48935,19390,5251,5
2014/01/23,15:30:00,48935,48940,48850,48905,19330,5720,5
2014/01/23,15:45:00,48900,48925,48800,48840,21860,6658,5
2014/01/23,16:00:00,48840,48850,48685,48715,28550,9431,5
2014/01/23,16:15:00,48710,48735,48660,48695,19650,5875,5
2014/01/23,16:30:00,48700,48705,48550,48590,31460,9758,5
2014/01/23,16:45:00,48585,48610,48505,48510,19920,6203,5
2014/01/23,17:00:00,48510,48585,48485,48540,22490,6359,5
2014/01/23,17:15:00,48535,48575,48500,48550,13950,4292,5
2014/01/23,17:30:00,48545,48620,48530,48570,10610,3457,5
2014/01/23,17:45:00,48565,48655,48560,48655,7450,3104,5
2014/01/24,09:00:00,48340,48340,48060,48075,25990,7473,5
2014/01/24,09:15:00,48065,48215,47925,48215,20540,5872,5
2014/01/24,09:30:00,48210,48225,48030,48055,20980,6441,5
2014/01/24,09:45:00,48050,48300,48050,48245,20200,6054,5
2014/01/24,10:00:00,48245,48330,48110,48135,29990,7351,5
2014/01/24,10:15:00,48140,48175,47970,48105,34140,8905,5
2014/01/24,10:30:00,48105,48285,48000,48225,37100,9292,5
2014/01/24,10:45:00,48225,48335,48145,48335,26290,6930,5
2014/01/24,11:00:00,48335,48430,48220,48420,36130,9594,5
2014/01/24,11:15:00,48425,48440,48340,48420,19460,5138,5
2014/01/24,11:30:00,48420,48485,48350,48445,22250,5983,5
2014/01/24,11:45:00,48450,48465,48365,48430,18670,5080,5
2014/01/24,12:00:00,48420,48465,48270,48295,28640,8020,5
2014/01/24,12:15:00,48290,48360,48245,48310,22910,6101,5
2014/01/24,12:30:00,48315,48320,48065,48085,59780,16445,5
2014/01/24,12:45:00,48080,48215,48080,48190,27770,7012,5
2014/01/24,13:00:00,48195,48210,48025,48105,28570,7699,5
2014/01/24,13:15:00,48100,48100,47960,48055,35490,10221,5
2014/01/24,13:30:00,48060,48060,47865,47900,49000,13572,5
2014/01/24,13:45:00,47895,47920,47605,47615,44950,12825,5
2014/01/24,14:00:00,47620,47730,47615,47655,32240,9308,5
2014/01/24,14:15:00,47655,47775,47640,47685,31280,9146,5
2014/01/24,14:30:00,47685,47910,47665,47870,43670,12335,5
2014/01/24,14:45:00,47870,47960,47805,47960,28880,7799,5
2014/01/24,15:00:00,47960,48020,47875,47905,31790,9395,5
2014/01/24,15:15:00,47910,47925,47785,47815,27940,8060,5
2014/01/24,15:30:00,47810,47840,47665,47725,29600,8625,5
2014/01/24,15:45:00,47725,48060,47710,47995,40460,12324,5
2014/01/24,16:00:00,47995,48030,47915,47965,22940,7098,5
2014/01/24,16:15:00,47960,47970,47845,47865,20630,6263,5
2014/01/24,16:30:00,47860,47920,47830,47860,18600,5311,5
2014/01/24,16:45:00,47860,47995,47845,47960,20210,5566,5
2014/01/24,17:00:00,47965,47975,47865,47875,28800,8942,5
2014/01/24,17:15:00,47875,47955,47855,47910,12790,3980,5
2014/01/24,17:30:00,47910,47950,47900,47950,9670,2599,5
2014/01/24,17:45:00,47945,47985,47935,47955,7130,2973,5
2014/01/27,09:00:00,47955,48050,47805,47825,13810,4223,5
2014/01/27,09:15:00,47835,47940,47770,47860,10970,3180,5
2014/01/27,09:30:00,47860,48140,47855,48115,18140,6694,5
2014/01/27,09:45:00,48105,48190,48075,48160,12210,3430,5
2014/01/27,10:00:00,48150,48295,48125,48180,19710,5847,5
2014/01/27,10:15:00,48175,48280,48075,48100,19830,5158,5
2014/01/27,10:30:00,48105,48140,48020,48070,16390,5241,5
2014/01/27,10:45:00,48065,48100,47915,47925,23830,6573,5
2014/01/27,11:00:00,47925,48000,47860,47950,24580,6663,5
2014/01/27,11:15:00,47950,48290,47890,48260,36210,9721,5
2014/01/27,11:30:00,48265,48345,48090,48120,27870,8071,5
2014/01/27,11:45:00,48135,48175,47995,48020,28490,8251,5
2014/01/27,12:00:00,48015,48100,47685,47710,41260,11583,5
2014/01/27,12:15:00,47720,47835,47650,47760,25480,7171,5
2014/01/27,12:30:00,47760,48055,47750,48015,49500,14132,5
2014/01/27,12:45:00,48020,48210,48020,48140,34160,9406,5
2014/01/27,13:00:00,48145,48245,48090,48100,31820,9413,5
2014/01/27,13:15:00,48105,48200,47975,48030,25830,7902,5
2014/01/27,13:30:00,48025,48230,47985,48210,27760,8547,5
2014/01/27,13:45:00,48205,48285,48090,48155,25380,7409,5
2014/01/27,14:00:00,48160,48250,48065,48100,25590,7629,5
2014/01/27,14:15:00,48105,48150,47940,47965,23930,6931,5
2014/01/27,14:30:00,47955,47975,47835,47955,25930,7415,5
2014/01/27,14:45:00,47950,47970,47755,47785,23090,6468,5
2014/01/27,15:00:00,47790,47820,47690,47760,23120,6474,5
2014/01/27,15:15:00,47765,47795,47655,47755,21560,6003,5
2014/01/27,15:30:00,47760,47885,47695,47870,20390,5706,5
2014/01/27,15:45:00,47870,47875,47615,47695,26200,7932,5
2014/01/27,16:00:00,47700,47835,47690,47795,19570,5674,5
2014/01/27,16:15:00,47800,47940,47770,47915,19270,5756,5
2014/01/27,16:30:00,47920,47960,47835,47945,17710,5490,5
2014/01/27,16:45:00,47945,48030,47895,47935,21900,6290,5
2014/01/27,17:00:00,47940,47995,47855,47925,15590,4778,5
2014/01/27,17:15:00,47920,48110,47920,48055,16960,5244,5
2014/01/27,17:30:00,48050,48220,48005,48180,12150,5431,5
2014/01/27,17:45:00,48170,48300,48140,48300,5820,2600,5
2014/01/28,09:00:00,48400,48600,48350,48550,15600,4825,5
2014/01/28,09:15:00,48545,48600,48505,48530,8780,2519,5
2014/01/28,09:30:00,48515,48630,48510,48620,8400,2585,5
2014/01/28,09:45:00,48615,48645,48540,48605,11720,3574,5
2014/01/28,10:00:00,48600,48685,48510,48545,25700,7486,5
2014/01/28,10:15:00,48550,48630,48500,48550,19100,4814,5
2014/01/28,10:30:00,48545,48660,48465,48560,39050,9562,5
2014/01/28,10:45:00,48555,48630,48430,48470,29010,7601,5
2014/01/28,11:00:00,48465,48620,48445,48590,22350,6637,5
2014/01/28,11:15:00,48595,48650,48510,48650,18410,5173,5
2014/01/28,11:30:00,48650,48650,48360,48505,56270,16398,5
2014/01/28,11:45:00,48500,48575,48455,48555,21620,5996,5
2014/01/28,12:00:00,48550,48560,48415,48435,18080,5240,5
2014/01/28,12:15:00,48440,48445,48310,48375,25530,7334,5
2014/01/28,12:30:00,48380,48505,48310,48450,48800,13369,5
2014/01/28,12:45:00,48450,48525,48385,48455,24870,7175,5
2014/01/28,13:00:00,48470,48580,48445,48450,21800,6314,5
2014/01/28,13:15:00,48455,48540,48450,48500,13910,3983,5
2014/01/28,13:30:00,48490,48515,48370,48400,20680,6012,5
2014/01/28,13:45:00,48400,48410,48265,48285,21110,6507,5
2014/01/28,14:00:00,48295,48440,48265,48390,23840,6564,5
2014/01/28,14:15:00,48390,48425,48300,48310,16110,4483,5
2014/01/28,14:30:00,48305,48320,48165,48210,27090,8258,5
2014/01/28,14:45:00,48205,48210,48080,48120,24910,7893,5
2014/01/28,15:00:00,48115,48220,48085,48140,20330,6345,5
2014/01/28,15:15:00,48140,48215,48115,48200,15620,4962,5
2014/01/28,15:30:00,48205,48295,48170,48180,26270,8000,5
2014/01/28,15:45:00,48180,48220,48025,48070,32010,11081,5
2014/01/28,16:00:00,48075,48135,48005,48080,13140,3824,5
2014/01/28,16:15:00,48075,48175,48070,48125,11280,4021,5
2014/01/28,16:30:00,48120,48190,48045,48070,19100,6017,5
2014/01/28,16:45:00,48070,48185,48060,48135,25330,7347,5
2014/01/28,17:00:00,48130,48140,47975,48015,27560,8331,5
2014/01/28,17:15:00,48015,48075,48010,48055,9470,2974,5
2014/01/28,17:30:00,48060,48140,48030,48135,11280,3852,5
2014/01/28,17:45:00,48140,48200,48120,48200,8130,3453,5
2014/01/29,09:00:00,48210,48285,47880,47905,28170,9835,5
2014/01/29,09:15:00,47920,47950,47780,47940,15880,4624,5
2014/01/29,09:30:00,47940,47945,47680,47715,18160,5612,5
2014/01/29,09:45:00,47715,47845,47705,47830,12960,4192,5
2014/01/29,10:00:00,47835,47950,47755,47940,22220,7090,5
2014/01/29,10:15:00,47950,47950,47620,47640,38200,12082,5
2014/01/29,10:30:00,47640,47720,47505,47555,38350,11340,5
2014/01/29,10:45:00,47555,47750,47530,47650,34220,10009,5
2014/01/29,11:00:00,47655,47715,47580,47605,26860,7766,5
2014/01/29,11:15:00,47600,47690,47555,47575,24550,6512,5
2014/01/29,11:30:00,47575,47580,47445,47490,38340,11261,5
